Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
184,LIST,1,ALEUTIAN ISLAND ST,3355,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
185,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
186,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
187,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
188,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
189,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
190,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
191,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
192,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
193,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
194,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
195,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
196,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
197,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
198,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
199,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
200,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
201,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
202,LIST,1,RANDOLPH WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
203,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
204,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
205,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
206,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
207,LIST,1,GATEWAY WK,2,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
