Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10795,QUIL2,4,RENWICK RD /W,404,Glendora,Quercus ilex,HOLLY OAK,BEL
10796,QUIL2,5,RENWICK RD /W,364,Glendora,Quercus ilex,HOLLY OAK,BEL
10797,QUIL2,5,RENWICK RD /W,350,Glendora,Quercus ilex,HOLLY OAK,BEL
10798,QUIL2,5,RENWICK RD /W,348,Glendora,Quercus ilex,HOLLY OAK,BEL
10799,QUIL2,3,RENWICK RD /W,334,Glendora,Quercus ilex,HOLLY OAK,BEL
10800,QUIL2,4,RENWICK RD /W,330,Glendora,Quercus ilex,HOLLY OAK,BEL
10801,QUIL2,4,RENWICK RD /W,328,Glendora,Quercus ilex,HOLLY OAK,BEL
10802,QUIL2,4,RENWICK RD /W,314,Glendora,Quercus ilex,HOLLY OAK,BEL
10803,QUIL2,4,KIRKWALL RD /W,343,Glendora,Quercus ilex,HOLLY OAK,BEL
10807,LAIN,2,JENIFER AV,1431,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10808,LAIN,2,JENIFER AV,1431,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10809,LAIN,2,JENIFER AV,1443,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10810,LAIN,2,JENIFER AV,1443,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10811,TRCO,1,JENIFER AV,1453,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10812,TRCO,1,JENIFER AV,1453,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10813,LAIN,1,JENIFER AV,1465,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10814,LAIN,1,JENIFER AV,1465,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10820,LIST,4,JENIFER AV,1519,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10821,LAIN,2,JENIFER AV,1521,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10824,MAGR,4,JENIFER AV,1520,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10825,LIST,4,JENIFER AV,1520,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10826,MAGR,4,JENIFER AV,1518,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10833,TRCO,2,JENIFER AV,1452,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10834,TRCO,2,JENIFER AV,1452,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10835,FIMINI,3,JENIFER AV,1442,Glendora,Ficus benjamina,WEEPING FIG,BEM
10836,CUAN,3,JENIFER AV,1442,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10837,CUAN,3,JENIFER AV,1442,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10838,TRCO,2,JENIFER AV,1430,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10839,TRCO,2,JENIFER AV,1430,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10840,LAIN,1,JENIFER AV,1428,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10841,LAIN,1,JENIFER AV,1428,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10842,LAIN,1,JENIFER AV,1428,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10845,ACSA1,4,NEARGLEN AV,1429,Glendora,Acer saccharinum,SILVER MAPLE,BDL
10850,ULPU,4,NEARGLEN AV,1509,Glendora,Ulmus pumila,SIBERIAN ELM,BDL
10851,ULPU,4,NEARGLEN AV,1509,Glendora,Ulmus pumila,SIBERIAN ELM,BDL
10852,WARO,4,NEARGLEN AV,1511,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10853,MAGR,2,NEARGLEN AV,1511,Glendora,Magnolia grandiflora,SOUTHERN MAGNOLIA,BEL
10854,WARO,4,NEARGLEN AV,1511,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10857,MOAL,4,NEARGLEN AV,1517,Glendora,Morus alba,WHITE MULBERRY,BDM
10861,WARO,4,JUANITA AV /W,207,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10862,WARO,4,JUANITA AV /W,207,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10863,ERDE,2,NEARGLEN AV,1520,Glendora,Eriobotrya deflexa,BRONZE LOQUAT,BES
10864,CADE2,5,RENWICK RD /W,214,Glendora,Calocedrus decurrens,INCENSE CEDAR,CEL
10865,CADE2,5,RENWICK RD /W,214,Glendora,Calocedrus decurrens,INCENSE CEDAR,CEL
10867,WARO,4,NEARGLEN AV,1516,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10868,WARO,4,NEARGLEN AV,1516,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10869,WARO,4,NEARGLEN AV,1516,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10870,WARO,4,NEARGLEN AV,1516,Glendora,Washingtonia robusta,MEXICAN FAN PALM,PES
10877,CUAN,3,PAYSON ST /W,159,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10878,CUAN,2,PAYSON ST /W,201,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10880,PICH,1,PAYSON ST /W,207,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10886,LIST,4,NORGATE ST /W,210,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10887,LIST,4,NORGATE ST /W,210,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10888,LIST,4,NORGATE ST /W,210,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10892,LIST,4,FARBER AV,1426,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10893,GEPA,1,JENIFER AV,1425,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
10894,GEPA,1,JENIFER AV,1425,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
10898,LIST,4,NORGATE ST /W,210,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10899,LIST,4,NORGATE ST /W,210,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10900,LIST,4,NORGATE ST /W,206,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10903,LIST,3,NORGATE ST /W,178,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10904,LIST,4,NORGATE ST /W,178,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10909,LAIN,2,NORGATE ST /W,126,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10912,LIST,3,NORGATE ST /W,127,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10916,LIST,2,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10917,LIST,3,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10918,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10919,LIST,2,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10920,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10921,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10922,LIST,4,BENDER AV /S,1421,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
